Number,SAT,Pairs,Evals,Backtracks,Runtime
1522,True,38,76,37,38.909236669540405
1523,True,47,38,18,34.07537889480591
1524,True,51,18,7,28.53489875793457
1525,True,42,45,19,31.585572719573975
1526,True,41,15,5,27.203277587890625
1527,True,46,14,5,27.957016706466675
1528,True,47,52,24,36.101603507995605
1529,True,46,44,21,33.94071412086487
1530,True,48,44,21,36.77816152572632
1531,True,46,12,5,27.495917797088623
1532,True,46,40,18,36.05394220352173
1533,True,45,35,16,32.01003313064575
1534,True,42,10,2,25.209813833236694
1535,True,46,18,6,27.65133762359619
1536,True,47,29,12,31.649701595306396
1537,True,44,14,4,28.88300395011902
1538,True,43,21,9,35.797308683395386
1539,True,41,30,13,42.384401082992554
1540,True,44,17,6,34.69625639915466
1541,True,44,36,17,36.75179958343506
1542,True,50,36,16,33.81175446510315
1543,True,49,14,5,27.640134572982788
1544,True,45,16,7,28.403028964996338
1545,True,45,21,6,27.22512936592102
1546,True,50,97,47,43.95225143432617
1547,True,46,49,23,30.342806816101074
1548,True,33,26,10,29.751197814941406
1549,True,44,17,6,27.64058208465576
1550,True,44,15,6,28.75964117050171
1551,True,50,14,4,27.10813593864441
1552,True,48,6,1,25.4075186252594
1553,True,50,42,18,31.992050409317017
1554,True,44,34,15,29.623886108398438
1555,True,48,17,6,28.343374729156494
1556,True,45,19,7,28.853695392608643
1557,True,29,9,2,25.691248893737793
1558,True,46,77,35,41.651153564453125
1559,True,48,11,4,26.749433279037476
1560,True,39,10,1,26.482434034347534
1561,True,43,35,16,30.15410852432251
1562,True,46,34,15,31.826287984848022
1563,True,44,22,9,28.664544582366943
1564,True,49,12,3,28.17687702178955
1565,True,45,152,75,60.76846432685852
1566,True,42,47,22,34.932154178619385
1567,True,46,25,12,31.453595876693726
1568,True,30,29,13,32.45764780044556
1569,True,44,16,3,26.198021411895752
1570,True,42,4,0,25.571686029434204
1571,True,46,13,5,26.980672121047974
1572,True,44,9,3,26.793386459350586
1573,True,41,25,10,32.39954376220703
1574,True,43,38,17,31.85075044631958
1575,True,44,20,9,30.745161771774292
1576,True,50,30,11,27.603639125823975
1577,True,48,4,0,25.69768738746643
1578,True,46,12,4,28.628253936767578
1579,True,47,13,3,26.65619659423828
1580,True,41,13,4,25.89987301826477
1581,True,48,5,1,25.640411138534546
1582,True,47,7,0,25.88628578186035
1583,True,45,5,0,24.928361415863037
1584,True,42,24,10,28.663878917694092
1585,True,51,23,8,27.987054109573364
1586,True,48,13,4,28.433316946029663
1587,True,48,17,8,29.745267629623413
1588,True,49,27,11,31.18366837501526
1589,True,47,5,0,25.514198541641235
1590,True,45,66,32,46.27143168449402
1591,True,42,40,17,36.28481149673462
1592,True,45,52,24,35.311190366744995
1593,True,52,13,4,27.858520030975342
1594,True,48,16,5,28.134475469589233
1595,True,47,19,6,28.012755632400513
1596,True,42,34,16,34.83704662322998
1597,True,44,20,8,27.86567974090576
1598,True,38,16,6,28.514920949935913
1599,True,43,11,3,27.290591716766357
1600,True,40,14,3,26.401292324066162
1601,True,47,8,3,27.47242283821106
1602,True,49,14,6,30.88347363471985
1603,True,45,22,10,30.881377458572388
1604,True,43,35,15,34.03795838356018
1605,True,42,8,3,30.441871404647827
1606,True,29,20,7,37.95964312553406
1607,True,49,58,27,28.506774187088013
1608,True,42,55,26,35.62566113471985
1609,True,49,42,18,35.78855109214783
1610,True,45,15,4,26.34671139717102
1611,True,42,32,14,28.469969749450684
1612,True,30,80,38,40.79019284248352
1613,True,44,29,13,29.973163604736328
1614,True,40,16,5,27.183163166046143
1615,True,42,48,22,38.97732925415039
1616,True,42,49,23,36.64765000343323
1617,True,27,13,4,28.662387371063232
1618,True,44,9,2,26.88221001625061
1619,True,29,32,12,28.189921140670776
1620,True,45,13,5,28.524301767349243
1621,True,44,12,5,27.882702112197876
1622,True,44,44,21,35.51104211807251
1623,True,47,29,13,30.026941061019897
1624,True,48,10,1,25.0647611618042
1625,True,46,12,4,26.9232177734375
1626,True,30,26,8,30.479920148849487
1627,True,30,4,0,25.995722770690918
1628,True,44,20,6,27.55613422393799
1629,True,47,16,7,28.890239238739014
1630,True,41,41,18,29.397015810012817
1631,True,45,10,0,26.117595911026
1632,True,47,15,4,26.833894968032837
1633,True,49,14,5,27.545032501220703
1634,True,43,10,3,27.409151315689087
1635,True,43,88,42,40.0042839050293
1636,True,47,15,7,28.33913278579712
1637,True,44,24,11,30.373415231704712
1638,True,39,59,28,39.64017701148987
1639,True,46,36,17,33.38632583618164
1640,True,44,17,7,28.49092674255371
1641,True,44,8,3,25.876261711120605
1642,True,44,33,15,31.553919792175293
1643,True,48,14,3,26.433263540267944
1644,True,31,11,2,25.50111985206604
1645,True,29,24,10,36.81080722808838
1646,True,46,18,8,31.313968420028687
1647,True,30,25,8,31.87241816520691
1648,True,48,24,11,32.5864474773407
1649,True,45,7,2,25.763554573059082
1650,True,41,33,15,27.631826639175415
1651,True,47,9,2,25.302724838256836
1652,True,45,32,13,30.900633811950684
1653,True,39,21,9,31.37113094329834
1654,True,41,9,2,26.420156478881836
1655,True,46,10,3,25.615123748779297
1656,True,47,30,13,28.666587114334106
1657,True,49,14,5,28.542704820632935
1658,True,46,14,4,26.831187963485718
1659,True,46,16,7,28.70747995376587
1660,True,46,5,0,26.16812491416931
1661,True,44,10,0,25.93869662284851
1662,True,44,45,21,32.795010805130005
1663,True,44,52,24,34.86785840988159
1664,True,46,28,12,30.515315294265747
1665,True,46,21,9,30.59761118888855
1666,True,43,54,26,36.609837770462036
1667,True,48,5,0,25.2640278339386
1668,True,46,23,11,30.162489414215088
1669,True,45,17,5,26.89536714553833
1670,True,44,6,0,25.275914907455444
1671,True,47,13,4,27.476106643676758
1672,True,44,4,0,26.345207929611206
1673,True,52,25,11,30.8051438331604
1674,True,39,29,13,29.75198984146118
1675,True,47,5,0,25.126195669174194
1676,True,48,101,49,38.10774612426758
1677,True,45,22,10,29.860219717025757
1678,True,49,65,31,37.78996205329895
1679,True,39,23,9,29.311668157577515
1680,True,48,20,6,28.006344318389893
1681,True,45,18,7,30.626092433929443
1682,True,47,10,2,26.85623812675476
1683,True,44,13,5,28.268139839172363
1684,True,44,8,2,25.748782634735107
1685,True,48,34,16,30.998735427856445
1686,True,48,26,11,29.034677982330322
1687,True,31,55,24,36.82018494606018
1688,True,31,27,10,29.676934242248535
1689,True,31,144,70,48.51886820793152
1690,True,47,21,8,29.13816738128662
1691,True,48,16,6,29.050397872924805
1692,True,48,58,28,36.58436632156372
1693,True,46,31,14,29.318310976028442
1694,True,44,31,14,33.83857750892639
1695,True,48,20,8,28.86147427558899
1696,True,48,32,12,30.729135036468506
1697,True,44,24,10,29.407394886016846
1698,True,45,19,8,28.538989067077637
1699,True,48,7,0,25.952969312667847
1700,True,48,15,5,27.39654779434204
1701,True,42,215,107,40.24019694328308
1702,True,42,28,9,28.592493057250977
1703,True,46,15,4,26.650484800338745
1704,True,45,10,4,28.111347913742065
1705,True,45,8,2,26.06739115715027
1706,True,46,139,67,45.9951810836792
1707,True,44,73,35,36.08385610580444
1708,True,46,13,3,26.352871894836426
1709,True,39,6,0,26.102344751358032
1710,True,48,33,15,30.374764919281006
1711,True,45,12,4,27.607654571533203
1712,True,38,33,16,35.489417552948
1713,True,38,39,18,36.475364685058594
1714,True,46,5,1,25.048125505447388
1715,True,51,14,5,27.75139307975769
1716,True,45,9,2,25.84291386604309
1717,True,48,19,7,28.450687646865845
1718,True,46,34,15,31.05329966545105
1719,True,42,14,6,30.322471141815186
1720,True,42,20,7,28.109735250473022
1721,True,42,55,26,41.4907910823822
1722,True,47,66,31,36.89801526069641
1723,True,47,9,3,27.700161695480347
1724,True,49,23,11,31.834777355194092
1725,True,50,27,13,33.30049204826355
1726,True,46,9,3,27.3561589717865
1727,True,42,24,11,29.092409133911133
1728,True,49,14,5,28.22412896156311
1729,True,43,15,6,29.288286447525024
1730,True,47,25,11,29.021697759628296
1731,True,46,5,0,25.920082807540894
1732,True,42,35,16,31.30494713783264
1733,True,44,23,9,29.04866933822632
1734,True,45,7,0,26.025838136672974
1735,True,47,24,11,31.4678738117218
1736,True,46,23,11,33.5485634803772
1737,True,48,19,6,28.43970012664795
1738,True,46,41,19,33.64913749694824
1739,True,49,8,2,26.407952308654785
1740,True,39,57,28,30.531654119491577
1741,True,45,42,20,33.581215143203735
1742,True,45,36,16,31.558425188064575
1743,True,47,18,6,28.27903437614441
1744,True,46,30,13,31.735044240951538
1745,True,43,43,20,35.21710205078125
1746,True,47,64,30,35.97789525985718
1747,True,46,22,10,29.84540319442749
1748,True,47,40,19,35.78758931159973
1749,True,46,73,34,43.25442171096802
1750,True,47,7,1,25.612338304519653
1751,True,43,25,11,32.01161742210388
1752,True,44,54,25,33.82859015464783
1753,True,45,42,20,30.125537872314453
1754,True,47,13,6,28.7435519695282
1755,True,43,11,5,28.134260892868042
1756,True,45,45,21,34.91882133483887
1757,True,44,32,13,33.88005328178406
1758,True,48,5,0,25.350507736206055
1759,True,47,31,14,30.460989236831665
1760,True,43,29,13,30.86938762664795
1761,True,45,7,1,25.784055471420288
1762,True,44,19,8,28.296616315841675
1763,True,46,26,11,28.01425004005432
1764,True,45,10,3,27.001266956329346
1765,True,45,16,7,27.377776384353638
1766,True,48,9,2,26.659085035324097
1767,True,50,23,9,28.93836736679077
1768,True,48,70,32,36.6217246055603
1769,True,49,43,20,30.918757915496826
1770,True,44,40,19,34.06679558753967
1771,True,46,40,19,31.180956602096558
1772,True,47,7,0,25.946730852127075
1773,True,44,33,15,31.92499303817749
1774,True,43,65,29,37.05016899108887
1775,True,46,3,0,25.777318716049194
1776,True,43,18,6,27.906289100646973
1777,True,43,13,4,27.634957313537598
1778,True,46,11,3,26.937875986099243
1779,True,47,23,8,27.036826848983765
1780,True,47,17,7,27.867626428604126
1781,True,42,46,21,37.39251899719238
1782,True,43,30,13,29.160452604293823
1783,True,42,16,5,29.18607449531555
1784,True,47,25,9,30.062671422958374
1785,True,43,46,18,30.316171407699585
1786,True,47,12,5,27.790584087371826
1787,True,47,18,7,27.783960342407227
1788,True,45,45,22,37.14942955970764
1789,True,45,72,33,40.5960419178009
1790,True,43,128,61,48.90075945854187
1791,True,45,6,0,25.33971357345581
1792,True,42,7,1,25.871586322784424
1793,True,44,25,11,29.215593814849854
1794,True,46,4,0,27.227811813354492
1795,True,46,4,0,25.305243968963623
1796,True,45,50,23,34.34260940551758
1797,True,43,79,39,38.277907848358154
1798,True,47,5,0,25.860273361206055
1799,True,45,57,26,39.377464056015015
1800,True,45,28,11,29.07163429260254
1801,True,43,6,0,24.829580307006836
1802,True,44,21,9,29.241342544555664
1803,True,51,31,14,28.923128366470337
1804,True,43,15,6,28.0046808719635
1805,True,45,41,18,34.067474365234375
1806,True,51,10,3,26.056990385055542
1807,True,43,23,11,30.755386114120483
1808,True,50,38,18,30.44544553756714
1809,True,44,26,11,30.165074586868286
1810,True,45,26,11,29.128432989120483
1811,True,46,27,12,30.338106632232666
1812,True,44,42,19,35.764108419418335
1813,True,47,27,11,30.634451150894165
1814,True,48,21,9,28.01536202430725
1815,True,49,12,4,27.260682821273804
1816,True,47,46,21,33.67357110977173
1817,True,50,22,9,28.333507299423218
1818,True,48,15,5,27.51295018196106
1819,True,43,15,6,28.261472463607788
1820,True,46,16,6,28.510276794433594
1821,True,41,19,8,29.983338356018066
1822,True,45,7,0,26.142592668533325
1823,True,44,17,7,30.87444019317627
1824,True,46,7,0,24.46834897994995
1825,True,46,32,14,28.876430988311768
1826,True,44,6,1,25.17455220222473
1827,True,43,47,21,36.205007791519165
1828,True,48,14,5,26.56925630569458
1829,True,26,46,21,47.51623606681824
1830,True,46,71,33,37.0276939868927
1831,True,45,16,6,26.736497163772583
1832,True,46,4,0,26.07420516014099
1833,True,47,4,0,25.389206886291504
1834,True,42,52,22,38.671072483062744
1835,True,45,6,0,26.24805474281311
1836,True,44,13,3,27.01325511932373
1837,True,42,34,14,30.37652063369751
1838,True,47,29,12,29.433197736740112
1839,True,40,57,26,35.80847144126892
1840,True,51,11,3,26.298401832580566
1841,True,49,39,17,32.25714683532715
1842,True,46,23,9,29.585853338241577
1843,True,46,42,17,30.242965698242188
1844,True,44,4,1,27.161969423294067
1845,True,46,158,78,36.69968247413635
1846,True,49,20,9,28.988559007644653
1847,True,48,7,2,25.753694534301758
1848,True,43,6,1,26.44871950149536
1849,True,47,11,2,26.042542457580566
1850,True,44,124,60,48.384939432144165
1851,True,47,4,0,25.681427478790283
1852,True,29,6,2,25.653092622756958
1853,True,48,19,8,28.51296615600586
1854,True,48,4,0,26.038447380065918
1855,True,43,40,18,34.225098848342896
1856,True,29,4,1,25.887559175491333
1857,True,44,64,31,36.17520022392273
1858,True,48,7,2,25.93417501449585
1859,True,45,14,3,26.77269148826599
1860,True,51,12,5,28.1472065448761
1861,True,46,9,1,26.396005153656006
1862,True,46,33,15,32.455029010772705
1863,True,50,4,1,25.07815647125244
1864,True,41,8,1,25.219202518463135
1865,True,45,8,1,26.30908465385437
1866,True,48,14,6,26.96889853477478
1867,True,49,17,7,28.284807682037354
1868,True,44,24,11,28.589995861053467
1869,True,44,8,2,25.9695565700531
1870,True,45,54,25,30.346071243286133
1871,True,49,18,8,30.90425729751587
1872,True,46,8,2,26.47390627861023
1873,True,44,22,9,30.672613382339478
1874,True,45,24,10,29.272751331329346
1875,True,39,31,14,36.56493830680847
1876,True,44,7,2,26.647562265396118
1877,True,47,6,1,26.43427014350891
1878,True,45,11,1,26.00005006790161
1879,True,43,47,22,43.15896201133728
1880,True,39,18,8,29.60684299468994
1881,True,49,17,7,27.37368106842041
1882,True,45,6,1,26.686119556427002
1883,True,48,24,11,30.624220609664917
1884,True,46,6,1,26.422044277191162
1885,True,45,9,3,25.99557089805603
1886,True,43,87,43,30.937416553497314
1887,True,49,19,8,27.781386613845825
1888,True,45,10,4,27.71246862411499
1889,True,45,7,1,25.74990177154541
1890,True,45,11,4,26.400529384613037
1891,True,46,73,34,35.19617247581482
1892,True,50,11,3,27.45582365989685
1893,True,43,37,16,33.7660014629364
1894,True,45,29,13,30.85477352142334
1895,True,48,9,1,26.60698413848877
1896,True,46,7,1,26.660674810409546
1897,True,46,22,9,28.02849555015564
1898,True,48,31,14,28.885464191436768
1899,True,45,20,6,28.78387427330017
1900,True,42,23,10,29.620198249816895
1901,True,46,4,0,25.876323461532593
1902,True,46,33,15,34.149768114089966
1903,True,43,15,6,30.033470392227173
1904,True,44,14,4,28.24371075630188
1905,True,49,12,3,27.4388906955719
1906,True,45,22,8,28.88099694252014
1907,True,46,56,27,37.053372621536255
1908,True,46,19,8,31.723658800125122
1909,True,47,12,5,26.514732599258423
1910,True,44,17,5,28.58755850791931
1911,True,47,11,3,27.500441312789917
1912,True,40,21,7,28.277023553848267
1913,True,48,36,15,31.427769422531128
1914,True,43,11,2,26.804157972335815
1915,True,49,27,13,31.06158208847046
1916,True,47,42,20,32.64090943336487
1917,True,48,9,2,25.310715913772583
1918,True,44,12,4,26.735827922821045
1919,True,49,9,3,26.849634885787964
1920,True,28,9,1,27.01484227180481
1921,True,47,13,3,26.47577404975891
1922,True,51,28,13,29.505251169204712
1923,True,47,43,21,33.97437405586243
1924,True,47,29,13,30.06221890449524
1925,True,46,4,0,25.698007345199585
1926,True,43,14,4,27.972284078598022
1927,True,49,22,9,27.382488250732422
1928,True,48,22,8,28.60612726211548
1929,True,48,78,38,39.32976841926575
1930,True,46,8,2,26.445831775665283
1931,True,45,16,6,27.595749139785767
1932,True,43,16,5,27.588653802871704
1933,True,47,53,26,36.10902380943298
1934,True,47,7,1,25.88544249534607
1935,True,51,16,5,27.20305633544922
1936,True,42,13,5,27.363211631774902
1937,True,47,23,9,27.32625126838684
1938,True,56,39,16,29.60129189491272
1939,True,46,10,2,26.039424180984497
1940,True,43,11,2,26.635574102401733
1941,True,45,22,9,30.671603679656982
1942,True,45,86,42,43.58625388145447
1943,True,28,43,19,32.85604929924011
1944,True,43,36,15,34.27249264717102
1945,True,44,16,5,27.470382690429688
1946,True,43,27,12,30.91208004951477
1947,True,43,29,13,35.73469519615173
1948,True,45,21,9,30.03450083732605
1949,True,47,12,5,27.70671820640564
1950,True,49,12,3,26.473498106002808
1951,True,39,36,17,31.032943725585938
1952,True,42,23,10,28.868849992752075
1953,True,48,9,3,27.642611265182495
1954,True,44,24,10,29.116487979888916
1955,True,44,17,7,27.103851795196533
1956,True,41,43,19,38.876365423202515
1957,True,47,2,0,25.106950521469116
1958,True,40,17,5,30.9393150806427
1959,True,45,28,13,30.622678756713867
1960,True,27,13,5,29.242870569229126
1961,True,42,70,31,45.57534456253052
1962,True,41,48,22,37.61153435707092
1963,True,30,22,9,31.435822248458862
1964,True,42,39,18,37.0728325843811
1965,True,30,9,3,30.515761613845825
1966,True,43,20,7,28.340311765670776
1967,True,41,16,6,27.556460857391357
1968,True,47,18,7,27.146862030029297
1969,True,51,32,15,31.237569093704224
1970,True,27,64,31,41.52020859718323
1971,True,27,22,8,28.917974948883057
1972,True,47,13,5,28.39548969268799
1973,True,30,30,12,27.1707284450531
1974,True,32,73,34,40.78632140159607
1975,True,43,17,7,28.916510820388794
1976,True,44,7,0,25.862025022506714
1977,True,47,15,3,26.004783153533936
1978,True,42,3,0,25.22311305999756
1979,True,48,36,17,34.0068097114563
1980,True,43,17,6,28.747636556625366
1981,True,38,115,57,62.84351706504822
1982,True,46,29,12,34.181562423706055
1983,True,47,36,16,30.377915382385254
1984,True,46,15,4,28.39539122581482
1985,True,45,19,9,29.695703744888306
1986,True,45,29,13,34.71842312812805
1987,True,38,28,11,30.434354782104492
1988,True,41,32,12,32.23592805862427
1989,True,48,13,3,27.475446701049805
1990,True,29,4,0,25.58340883255005
1991,True,42,23,11,29.622151136398315
1992,True,47,14,4,26.29701256752014
1993,True,38,17,5,26.957748889923096
1994,True,45,10,2,25.80039620399475
1995,True,28,13,4,29.35684108734131
1996,True,48,10,2,26.105437517166138
1997,True,45,6,1,25.88243556022644
1998,True,28,106,52,46.75339460372925
1999,True,36,17,7,30.845300436019897
2000,True,43,22,9,30.498172283172607
2001,True,36,28,13,32.748706340789795
2002,True,36,5,1,25.816267013549805
2003,True,36,23,9,30.120469093322754
2004,True,50,19,7,27.846667051315308
2005,True,36,67,31,35.253560066223145
2006,True,36,107,51,33.28597807884216
2007,True,36,36,16,29.725266456604004
2008,True,48,30,10,28.435189247131348
2009,True,36,26,11,30.248753309249878
2010,True,36,17,8,32.1340606212616
2011,True,36,9,0,25.6923885345459
2012,True,36,4,0,25.186116218566895
2013,True,40,26,9,29.215527296066284
2014,True,50,8,1,26.483164310455322
2015,True,36,13,5,30.57247257232666
2016,True,36,45,20,33.412376165390015
2017,True,36,5,1,25.905601978302002
2018,True,36,37,18,37.2460298538208
2019,True,36,6,1,26.537465572357178
2020,True,43,33,15,33.18770909309387
2021,True,47,7,1,31.219006299972534
2022,True,36,25,10,31.23746085166931
2023,True,36,18,7,30.640920639038086
2024,True,36,56,24,34.11239147186279
2025,True,36,50,22,37.16988134384155
2026,True,36,46,21,31.292763710021973
2027,True,45,24,11,29.8059139251709
2028,True,41,39,18,36.0855929851532
2029,True,36,88,41,44.63013935089111
2030,True,36,5,1,26.238595008850098
2031,True,36,30,13,32.1064612865448
2032,True,41,74,36,37.898513317108154
2033,True,44,42,18,33.11194443702698
2034,True,47,25,10,28.16168737411499
2035,True,28,91,43,42.80868744850159
2036,True,28,6,0,26.02774667739868
2037,True,28,94,45,46.520572900772095
2038,True,41,28,13,32.417232275009155
2039,True,28,6,0,24.707223176956177
2040,True,28,80,36,37.951791524887085
2041,True,28,512,250,116.00660824775696
2042,True,46,20,9,30.72213888168335
2043,True,42,3,0,25.483749389648438
2044,True,44,64,30,35.435322523117065
2045,True,42,35,15,30.91120433807373
2046,True,46,7,1,25.78255844116211
2047,True,43,21,10,30.07249641418457
2048,True,47,39,18,34.506667137145996
2049,True,49,14,4,29.36289954185486
2050,True,46,25,11,30.533256769180298
2051,True,47,10,3,26.23582124710083
2052,True,43,10,4,27.43925452232361
2053,True,30,19,8,29.98602795600891
2054,True,30,64,29,39.89460372924805
2055,True,46,19,7,27.126360416412354
2056,True,45,6,2,28.07612419128418
2057,True,40,26,10,31.722797393798828
2058,True,46,31,14,32.09074401855469
2059,True,47,35,14,29.470348596572876
2060,True,43,42,19,33.72062611579895
2061,True,44,28,13,31.311765432357788
2062,True,40,36,16,33.775845527648926
2063,True,42,7,2,27.701048851013184
2064,True,46,34,11,30.762264490127563
2065,True,47,38,17,33.97117209434509
2066,True,38,15,4,26.931498289108276
2067,True,30,79,36,42.75638222694397
2068,True,46,35,17,30.3027663230896
2069,True,43,70,34,34.559911012649536
2070,True,30,17,5,26.86079478263855
2071,True,44,10,3,26.21438455581665
2072,True,46,4,1,26.97763228416443
2073,True,42,43,20,32.7554144859314
2074,True,42,28,10,30.712928533554077
2075,True,44,28,12,30.237342834472656
2076,True,48,17,6,27.884409427642822
2077,True,28,25,11,38.541975021362305
2078,True,43,55,27,29.645021200180054
2079,True,45,28,11,30.84028387069702
2080,True,43,27,12,32.729875564575195
2081,True,31,12,5,30.64566469192505
2082,True,30,41,18,30.295567512512207
2083,True,44,27,12,33.68435502052307
2084,True,45,4,1,26.46597194671631
2085,True,44,36,16,31.07781744003296
2086,True,44,6,1,26.083507776260376
2087,True,50,10,3,27.063600778579712
2088,True,41,34,15,32.641132831573486
2089,True,25,35,15,36.13878536224365
2090,True,43,29,12,31.398274660110474
2091,True,46,24,10,29.597984552383423
2092,True,29,49,23,39.9117066860199
2093,True,44,89,43,40.26044034957886
2094,True,45,5,0,25.61996340751648
2095,True,46,3,0,26.487366199493408
2096,True,47,6,0,24.868587493896484
2097,True,44,21,7,27.625903129577637
2098,True,44,10,2,26.03812050819397
2099,True,45,68,32,31.828178644180298
2100,True,45,25,12,32.06428384780884
2101,True,45,13,4,28.121896028518677
2102,True,45,22,9,33.82177948951721
2103,True,50,9,3,26.457265377044678
2104,True,28,110,52,46.00518870353699
2105,True,28,110,52,45.71692514419556
2106,True,39,32,14,32.20175647735596
2107,True,30,653,323,138.43284249305725
2108,True,47,24,9,27.51596713066101
2109,True,44,31,12,29.27159023284912
2110,True,43,45,20,33.53329634666443
2111,True,44,38,18,37.68525505065918
2112,True,41,28,13,30.81697154045105
2113,True,38,10,3,26.368032932281494
2114,True,30,73,34,36.39661931991577
2115,True,30,514,254,128.19728255271912
2116,True,30,5,0,25.329346179962158
2117,True,47,6,0,25.60442852973938
2118,True,49,5,0,25.991317987442017
2119,True,41,22,8,31.58863091468811
2120,True,43,21,8,29.838286876678467
2121,True,45,14,5,26.345378875732422
2122,True,43,27,10,31.997939109802246
2123,True,46,3,0,25.538358211517334
2124,True,38,27,10,34.59927153587341
2125,True,31,36,16,32.56044578552246
2126,True,46,23,9,28.892221689224243
2127,True,41,13,3,27.769091606140137
2128,True,30,207,101,63.92090034484863
2129,True,47,12,3,26.87759232521057
2130,True,29,80,37,46.459227323532104
2131,True,29,82,39,46.088332176208496
2132,True,29,40,17,33.402217626571655
2133,True,29,59,27,35.72000980377197
2134,True,44,26,11,34.76770210266113
2135,True,42,16,7,29.81388282775879
2136,True,43,9,3,27.082796812057495
2137,True,38,21,9,32.083404541015625
2138,True,43,50,24,31.22361731529236
2139,True,45,21,8,28.641321897506714
2140,True,30,14,3,27.247371673583984
2141,True,30,8,0,26.07900881767273
2142,True,46,36,16,32.98086595535278
2143,True,46,20,9,30.592804193496704
2144,True,30,7,2,28.320890188217163
2145,True,30,9,3,28.919224739074707
2146,True,46,19,8,30.320636749267578
2147,True,30,6,2,25.73337197303772
2148,True,46,70,34,42.453084230422974
2149,True,42,20,8,30.143516778945923
2150,True,43,21,9,30.814042329788208
2151,True,42,14,5,27.882853507995605
2152,True,49,15,5,26.78404426574707
2153,True,44,4,1,26.34504771232605
2154,True,43,39,17,31.858113050460815
2155,True,43,118,56,38.966994524002075
2156,True,45,7,1,25.66299295425415
2157,True,39,49,24,36.28962850570679
2158,True,28,79,37,42.941389322280884
2159,True,43,34,14,33.93530011177063
2160,True,46,13,4,27.385600805282593
2161,True,48,18,7,28.345699787139893
2162,True,48,20,6,28.15610957145691
2163,True,28,41,18,33.441211223602295
2164,True,46,97,47,44.485716581344604
2165,True,49,6,1,25.950109720230103
2166,True,44,45,21,32.96827578544617
2167,True,41,5,1,26.25382375717163
2168,True,43,39,18,39.52589201927185
2169,True,30,87,42,53.12242007255554
2170,True,44,9,3,25.943800449371338
2171,True,41,12,2,27.81890368461609
2172,True,50,13,4,26.75208282470703
2173,True,43,21,8,27.064048767089844
2174,True,42,42,20,35.81294012069702
2175,True,49,55,24,34.98618268966675
2176,True,48,11,4,29.127142667770386
2177,True,45,10,1,25.42319416999817
2178,True,43,34,16,33.11121702194214
2179,True,49,8,0,25.809162139892578
2180,True,27,72,33,43.62001967430115
2181,True,45,8,2,25.912450790405273
2182,True,41,5,1,27.608222007751465
2183,True,45,29,13,33.11375832557678
2184,True,42,6,0,25.143269062042236
2185,True,46,48,22,37.36056184768677
2186,True,29,20,8,32.452019453048706
2187,True,45,34,16,31.875460624694824
2188,True,45,8,2,25.77130889892578
2189,True,45,19,7,30.0468327999115
2190,True,47,11,3,27.752007484436035
2191,True,28,25,11,36.758041858673096
2192,True,43,19,7,30.600937843322754
2193,True,40,28,13,32.64456105232239
2194,True,31,35,16,31.023626804351807
2195,True,46,35,15,29.645591497421265
2196,True,47,12,3,26.759336709976196
2197,True,46,22,7,27.89205527305603
2198,True,44,15,6,30.095277547836304
2199,True,48,11,4,28.494837760925293
2200,True,51,31,11,27.696849822998047
2201,True,46,8,1,24.970823287963867
2202,True,52,51,25,35.00006055831909
2203,True,46,37,17,31.97610878944397
2204,True,43,58,28,32.88675403594971
2205,True,48,28,13,28.97477698326111
2206,True,46,32,15,30.539817571640015
2207,True,47,43,20,33.13514018058777
2208,True,46,41,19,29.17120909690857
2209,True,39,60,28,34.33786392211914
2210,True,46,11,4,27.573970317840576
2211,True,47,21,8,29.60014057159424
2212,True,43,33,16,32.68155765533447
2213,True,57,15,5,27.77137565612793
2214,True,43,24,10,30.182209968566895
2215,True,43,64,28,32.19752836227417
2216,True,49,6,0,26.509562253952026
2217,True,41,38,17,28.889140844345093
2218,True,47,21,8,30.037081956863403
2219,True,42,20,8,28.264117002487183
2220,True,40,12,4,28.11478853225708
2221,True,46,11,3,26.816263914108276
2222,True,46,16,6,27.250699520111084
2223,True,47,14,4,27.688469409942627
2224,True,48,24,11,29.94545602798462
2225,True,47,57,27,31.881807804107666
2226,True,48,23,11,32.43200922012329
2227,True,50,12,4,27.67912793159485
2228,True,45,24,9,28.845124006271362
2229,True,52,42,16,31.2827730178833
2230,True,50,7,1,25.886749029159546
2231,True,45,21,10,31.020419597625732
2232,True,45,7,1,26.31405210494995
2233,True,40,17,4,27.64412212371826
2234,True,45,9,3,28.71968173980713
2235,True,49,39,18,35.73833513259888
2236,True,41,10,2,26.48359179496765
2237,True,44,6,1,26.28748083114624
2238,True,45,76,37,33.90171217918396
2239,True,46,7,2,27.1690673828125
2240,True,48,6,0,25.16554069519043
2241,True,42,17,8,31.636444568634033
2242,True,43,24,10,31.992486000061035
2243,True,49,4,1,26.540923357009888
2244,True,45,35,16,34.215999364852905
2245,True,30,30,12,28.253498792648315
2246,True,45,53,23,36.6807963848114
2247,True,43,14,6,29.10585618019104
2248,True,46,25,11,31.93130135536194
2249,True,50,50,24,34.171432971954346
2250,True,45,55,27,36.45506429672241
2251,True,45,14,6,28.813260316848755
2252,True,43,24,10,27.470306158065796
2253,True,49,16,5,27.324228525161743
2254,True,44,15,7,30.707828283309937
2255,True,48,20,8,30.163548946380615
2256,True,49,14,5,26.09903860092163
