Number,SAT,Pairs,Evals,Backtracks,Runtime
1522,True,38,2,0,25.714689016342163
1523,True,47,73,35,42.94603776931763
1524,True,51,57,27,33.98420763015747
1525,True,42,75,36,36.20341372489929
1526,True,41,17,7,25.716858863830566
1527,True,46,32,14,33.73023319244385
1528,True,47,42,20,35.19020104408264
1529,True,46,55,26,39.45095181465149
1530,True,48,42,20,35.255542516708374
1531,True,46,9,3,26.17125630378723
1532,True,46,10,3,27.778213500976562
1533,True,45,28,12,32.727765798568726
1534,True,42,16,6,26.330080032348633
1535,True,46,6,2,25.538066625595093
1536,True,47,17,7,30.934997081756592
1537,True,44,17,7,29.58708667755127
1538,True,43,89,44,50.366854429244995
1539,True,41,5,1,26.35919737815857
1540,True,44,29,14,33.13120150566101
1541,True,44,62,30,37.830827951431274
1542,True,50,44,21,37.26185965538025
1543,True,49,22,9,29.675293684005737
1544,True,45,32,13,27.93315601348877
1545,True,45,38,18,35.549689054489136
1546,True,50,222,109,59.5109965801239
1547,True,46,16,7,28.013510704040527
1548,True,33,6,1,26.50868320465088
1549,True,44,64,31,40.061986446380615
1550,True,44,28,12,30.63064193725586
1551,True,50,17,6,26.61970353126526
1552,True,48,16,7,29.21242594718933
1553,True,50,11,4,26.111938953399658
1554,True,44,6,1,26.336600303649902
1555,True,48,28,12,30.374172925949097
1556,True,45,84,41,36.515220642089844
1557,True,29,56,26,39.435906171798706
1558,True,46,8,3,27.691808700561523
1559,True,48,77,38,43.197813987731934
1560,True,39,74,36,43.64113140106201
1561,True,43,38,18,36.261640310287476
1562,True,46,15,6,39.9743173122406
1563,True,44,2,0,25.38022518157959
1564,True,49,6,2,25.368672847747803
1565,True,45,18,7,28.71357274055481
1566,True,42,5,1,25.585673093795776
1567,True,46,6,2,26.24366307258606
1568,True,30,194,95,107.75242877006531
1569,True,44,42,20,37.13832211494446
1570,True,42,71,35,43.290454149246216
1571,True,46,69,32,41.43167304992676
1572,True,44,45,21,36.56046104431152
1573,True,41,6,2,25.883492469787598
1574,True,43,31,13,30.608361959457397
1575,True,44,132,65,43.83217144012451
1576,True,50,39,17,32.94203543663025
1577,True,48,20,7,29.652801990509033
1578,True,46,72,35,45.44353365898132
1579,True,47,106,51,36.585700035095215
1580,True,41,17,7,28.667617321014404
1581,True,48,89,43,35.53125262260437
1582,True,47,9,2,26.55679225921631
1583,True,45,8,3,26.881823539733887
1584,True,42,156,76,49.08842206001282
1585,True,51,29,12,30.920630931854248
1586,True,48,7,2,26.292627573013306
1587,True,48,12,5,30.62701106071472
1588,True,49,2,0,25.384719610214233
1589,True,47,6,1,26.626956462860107
1590,True,45,6,1,25.853271007537842
1591,True,42,70,33,45.798736810684204
1592,True,45,114,55,51.37738060951233
1593,True,52,45,22,36.88120150566101
1594,True,48,11,3,27.025039196014404
1595,True,47,31,14,33.444562673568726
1596,True,42,129,63,51.6026177406311
1597,True,44,8,2,28.05374026298523
1598,True,38,8,2,27.498469829559326
1599,True,43,59,29,35.34719276428223
1600,True,40,40,18,31.12381386756897
1601,True,47,10,3,27.99943518638611
1602,True,49,25,12,33.302483320236206
1603,True,45,57,27,41.55640196800232
1604,True,43,27,11,32.22468137741089
1605,True,42,2,0,25.470582008361816
1606,True,29,80,38,40.28865957260132
1607,True,49,118,57,31.981640100479126
1608,True,42,38,18,33.41893219947815
1609,True,49,35,15,31.544688940048218
1610,True,45,2,0,25.384289503097534
1611,True,42,53,25,34.62243390083313
1612,True,30,1269,632,425.01755261421204
1613,True,44,12,5,27.428237199783325
1614,True,40,45,22,36.388507604599
1615,True,42,49,21,42.943598985672
1616,True,42,53,25,34.62285232543945
1617,True,27,95,46,62.17032814025879
1618,True,44,73,36,37.146889209747314
1619,True,29,58,27,34.52391505241394
1620,True,45,21,9,30.73651123046875
1621,True,44,43,21,32.259779930114746
1622,True,44,33,15,35.86540985107422
1623,True,47,37,16,31.079776763916016
1624,True,48,16,5,26.126355409622192
1625,True,46,8,3,26.119691610336304
1626,True,30,41,19,35.72984433174133
1627,True,30,44,20,36.87152051925659
1628,True,44,6,2,26.907115697860718
1629,True,47,5,1,26.42823815345764
1630,True,41,30,12,30.778416872024536
1631,True,45,78,37,41.865734815597534
1632,True,47,46,22,32.85601329803467
1633,True,49,38,18,33.40480351448059
1634,True,43,3,0,25.7329158782959
1635,True,43,5,1,26.469386100769043
1636,True,47,18,7,28.25182008743286
1637,True,44,37,16,32.62539720535278
1638,True,39,49,22,35.95478343963623
1639,True,46,81,39,42.72736382484436
1640,True,44,6,1,25.697253704071045
1641,True,44,12,5,27.39032816886902
1642,True,44,33,15,32.70430564880371
1643,True,48,91,44,49.33379077911377
1644,True,31,50,22,47.06774044036865
1645,True,29,601,297,212.88051843643188
1646,True,46,37,17,34.86123180389404
1647,True,30,187,90,74.66753649711609
1648,True,48,8,2,27.40417218208313
1649,True,45,131,63,57.68127179145813
1650,True,41,30,14,28.35073971748352
1651,True,47,24,10,28.51330590248108
1652,True,45,87,42,42.66865682601929
1653,True,39,13,4,29.377994060516357
1654,True,41,51,24,44.659382343292236
1655,True,46,56,27,37.866695165634155
1656,True,47,10,3,26.573320627212524
1657,True,49,9,3,29.44027066230774
1658,True,46,58,27,36.79601550102234
1659,True,46,12,4,27.71347141265869
1660,True,46,53,23,31.722258806228638
1661,True,44,14,5,29.359219312667847
1662,True,44,9,3,25.548258066177368
1663,True,44,14,5,28.028923988342285
1664,True,46,28,12,30.091031074523926
1665,True,46,44,21,34.72857403755188
1666,True,43,59,26,34.381211042404175
1667,True,48,19,8,28.253501653671265
1668,True,46,5,1,26.164746284484863
1669,True,45,13,4,27.264883279800415
1670,True,44,35,15,32.64871025085449
1671,True,47,33,15,33.73697829246521
1672,True,44,25,10,28.598184823989868
1673,True,52,10,4,28.09678316116333
1674,True,39,57,27,39.042035818099976
1675,True,47,11,4,25.83388924598694
1676,True,48,48,23,38.424795389175415
1677,True,45,7,2,26.51331663131714
1678,True,49,50,23,35.354461431503296
1679,True,39,22,9,30.65333843231201
1680,True,48,12,4,27.74129557609558
1681,True,45,21,8,32.05386304855347
1682,True,47,44,18,31.563953399658203
1683,True,44,27,12,31.728694677352905
1684,True,44,76,36,34.057080030441284
1685,True,48,21,9,30.46862530708313
1686,True,48,32,15,32.565430641174316
1687,True,31,169,82,58.54260277748108
1688,True,31,24,10,29.1621036529541
1689,True,31,274,134,88.56342434883118
1690,True,47,68,33,40.80528736114502
1691,True,48,6,1,26.251121997833252
1692,True,48,11,4,28.894715785980225
1693,True,46,17,7,28.83582091331482
1694,True,44,17,7,26.86146068572998
1695,True,48,33,15,29.737056970596313
1696,True,48,59,27,36.07198929786682
1697,True,44,5,1,26.388903379440308
1698,True,45,6,2,27.253194332122803
1699,True,48,17,6,29.879957914352417
1700,True,48,14,5,26.733692169189453
1701,True,42,9,2,25.10340714454651
1702,True,42,20,8,32.18260645866394
1703,True,46,22,9,30.432072639465332
1704,True,45,7,2,27.60279154777527
1705,True,45,35,15,31.255241870880127
1706,True,46,35,16,32.74348735809326
1707,True,44,5,1,26.27269411087036
1708,True,46,24,11,31.064470291137695
1709,True,39,7,2,25.79648780822754
1710,True,48,22,8,29.894075393676758
1711,True,45,19,8,29.491001844406128
1712,True,38,25,11,35.557791233062744
1713,True,38,12,4,28.079368829727173
1714,True,46,10,3,26.427655935287476
1715,True,51,40,18,32.659141540527344
1716,True,45,6,1,25.355443000793457
1717,True,48,17,7,27.231691122055054
1718,True,46,35,16,31.406625270843506
1719,True,42,19,8,34.75098896026611
1720,True,42,136,64,44.062549114227295
1721,True,42,10,3,26.347776889801025
1722,True,47,18,6,27.6589298248291
1723,True,47,17,7,29.81239414215088
1724,True,49,7,2,27.050503969192505
1725,True,50,34,15,32.18200349807739
1726,True,46,27,11,31.843618631362915
1727,True,42,29,13,28.601847171783447
1728,True,49,10,3,27.809807062149048
1729,True,43,19,8,30.41767644882202
1730,True,47,54,25,33.17204427719116
1731,True,46,16,7,30.410024166107178
1732,True,42,66,31,35.68565583229065
1733,True,44,13,5,27.28041386604309
1734,True,45,89,42,41.301496744155884
1735,True,47,13,5,27.932823657989502
1736,True,46,8,2,26.701542139053345
1737,True,48,19,6,29.33769679069519
1738,True,46,20,7,28.514808893203735
1739,True,49,7,2,27.31391191482544
1740,True,39,5,1,25.710412740707397
1741,True,45,15,6,27.53922438621521
1742,True,45,15,5,27.743499040603638
1743,True,47,12,4,27.137192010879517
1744,True,46,15,5,28.798314571380615
1745,True,43,37,16,35.095582008361816
1746,True,47,38,17,32.24709224700928
1747,True,46,7,2,26.712696313858032
1748,True,47,14,4,28.4857497215271
1749,True,46,14,4,26.72013211250305
1750,True,47,65,31,30.370621919631958
1751,True,43,48,23,33.91246795654297
1752,True,44,41,19,28.59480047225952
1753,True,45,59,27,32.09410333633423
1754,True,47,59,28,34.11202597618103
1755,True,43,2,0,25.623584747314453
1756,True,45,84,40,49.163841247558594
1757,True,44,12,4,27.63863229751587
1758,True,48,43,20,33.04209089279175
1759,True,47,18,7,30.442672967910767
1760,True,43,13,5,27.84036350250244
1761,True,45,14,5,28.704365968704224
1762,True,44,11,3,26.452670574188232
1763,True,46,29,13,29.77824640274048
1764,True,45,24,11,32.22305226325989
1765,True,45,4,1,25.79258894920349
1766,True,48,18,7,29.90849494934082
1767,True,50,11,4,28.950722455978394
1768,True,48,15,6,30.385502338409424
1769,True,49,2,0,25.966460466384888
1770,True,44,11,4,26.618910312652588
1771,True,46,48,22,31.42069721221924
1772,True,47,5,1,27.08491325378418
1773,True,44,5,1,26.27917194366455
1774,True,43,6,1,26.483558416366577
1775,True,46,17,7,31.814558029174805
1776,True,43,17,6,26.828102111816406
1777,True,43,25,10,29.170637845993042
1778,True,46,12,3,27.5159330368042
1779,True,47,11,4,26.817903757095337
1780,True,47,5,1,25.9715473651886
1781,True,42,6,1,26.267072677612305
1782,True,43,47,22,31.28238534927368
1783,True,42,19,7,28.290143966674805
1784,True,47,23,8,29.189454078674316
1785,True,43,38,17,31.46706485748291
1786,True,47,29,13,31.501506567001343
1787,True,47,10,4,27.03303837776184
1788,True,45,46,21,32.64274454116821
1789,True,45,8,3,27.949383020401
1790,True,43,16,6,29.83737587928772
1791,True,45,11,4,26.519515991210938
1792,True,42,10,3,28.18426752090454
1793,True,44,14,6,26.73640465736389
1794,True,46,26,10,28.399595499038696
1795,True,46,4,1,25.733386039733887
1796,True,45,8,3,27.98631238937378
1797,True,43,16,5,28.115466833114624
1798,True,47,8,2,25.82768225669861
1799,True,45,19,7,28.87353539466858
1800,True,45,5,1,25.97163963317871
1801,True,43,47,23,34.49011015892029
1802,True,44,36,15,31.168100595474243
1803,True,51,20,8,28.825849771499634
1804,True,43,15,6,29.231142282485962
1805,True,45,2,0,26.391752004623413
1806,True,51,34,15,32.584582567214966
1807,True,43,14,5,28.387498378753662
1808,True,50,8,2,27.072380781173706
1809,True,44,16,7,28.6607449054718
1810,True,45,11,2,25.84781789779663
1811,True,46,81,37,40.032769441604614
1812,True,44,42,18,37.15388560295105
1813,True,47,13,5,29.032191514968872
1814,True,48,16,6,27.40530300140381
1815,True,49,8,2,26.3437979221344
1816,True,47,31,14,31.51122760772705
1817,True,50,18,7,28.176445484161377
1818,True,48,6,1,26.854496002197266
1819,True,43,19,9,33.455955266952515
1820,True,46,11,4,27.36773419380188
1821,True,41,5,1,27.171990394592285
1822,True,45,11,4,27.633085250854492
1823,True,44,2,0,26.156321048736572
1824,True,46,34,14,32.38037395477295
1825,True,46,25,11,27.16001057624817
1826,True,44,27,11,31.267558097839355
1827,True,43,44,20,34.87447929382324
1828,True,48,13,5,27.235227823257446
1829,True,26,8,3,26.886278867721558
1830,True,46,16,6,27.300196647644043
1831,True,45,35,15,30.260870933532715
1832,True,46,13,5,28.517006158828735
1833,True,47,2,0,24.82967734336853
1834,True,42,22,9,32.00375723838806
1835,True,45,18,6,28.15701675415039
1836,True,44,101,49,50.39404082298279
1837,True,42,41,19,36.11623787879944
1838,True,47,5,1,26.10763716697693
1839,True,40,10,2,26.243304014205933
1840,True,51,6,1,25.888981103897095
1841,True,49,14,5,27.482053995132446
1842,True,46,26,11,31.234713315963745
1843,True,46,11,4,27.4799542427063
1844,True,44,15,5,29.54399061203003
1845,True,46,50,23,29.091301918029785
1846,True,49,17,6,28.2314555644989
1847,True,48,14,5,26.140385389328003
1848,True,43,49,23,44.8891122341156
1849,True,47,16,6,27.66441774368286
1850,True,44,7,2,26.336548566818237
1851,True,47,7,2,26.986156225204468
1852,True,29,206,100,62.68469214439392
1853,True,48,24,10,28.066392421722412
1854,True,48,53,25,29.996538639068604
1855,True,43,10,4,29.203957557678223
1856,True,29,137,66,51.438849687576294
1857,True,44,109,52,37.03012275695801
1858,True,48,4,1,26.738692045211792
1859,True,45,12,3,26.766916751861572
1860,True,51,4,0,26.333490133285522
1861,True,46,8,3,28.219253063201904
1862,True,46,24,10,31.09812569618225
1863,True,50,4,1,25.533611059188843
1864,True,41,27,11,31.19736957550049
1865,True,45,11,4,25.668977737426758
1866,True,48,5,1,25.895445346832275
1867,True,49,23,11,31.03348469734192
1868,True,44,13,4,25.65908694267273
1869,True,44,23,10,31.60118293762207
1870,True,45,34,15,30.426970958709717
1871,True,49,21,9,30.710726976394653
1872,True,46,14,4,28.091765880584717
1873,True,44,5,1,26.973093509674072
1874,True,45,24,10,28.54021692276001
1875,True,39,4,1,25.858986377716064
1876,True,44,42,19,38.1456344127655
1877,True,47,53,24,36.49731659889221
1878,True,45,21,9,28.434242248535156
1879,True,43,14,5,30.031118631362915
1880,True,39,18,8,30.156015396118164
1881,True,49,59,27,32.90731143951416
1882,True,45,9,3,27.66603446006775
1883,True,48,24,9,29.777814865112305
1884,True,46,23,9,29.3952956199646
1885,True,45,120,58,64.5436487197876
1886,True,43,15,5,26.85764718055725
1887,True,49,46,21,34.42419672012329
1888,True,45,9,3,27.702804565429688
1889,True,45,26,11,27.606963396072388
1890,True,45,31,13,31.25392508506775
1891,True,46,9,3,26.99311351776123
1892,True,50,7,2,27.60640859603882
1893,True,43,44,21,32.55557084083557
1894,True,45,25,11,30.2076997756958
1895,True,48,43,20,30.05672311782837
1896,True,46,23,10,29.314611673355103
1897,True,46,27,11,30.319724559783936
1898,True,48,39,18,31.335062265396118
1899,True,45,18,7,29.65978765487671
1900,True,42,11,4,28.345189094543457
1901,True,46,25,9,28.881885766983032
1902,True,46,5,1,26.092923879623413
1903,True,43,90,44,48.21736264228821
1904,True,44,20,9,29.40728449821472
1905,True,49,14,5,27.120712995529175
1906,True,45,50,23,34.18961977958679
1907,True,46,22,10,32.01660490036011
1908,True,46,12,4,28.27220606803894
1909,True,47,5,1,25.876817226409912
1910,True,44,12,4,26.816552877426147
1911,True,47,5,1,25.694700479507446
1912,True,40,11,4,27.148529767990112
1913,True,48,14,5,27.612151861190796
1914,True,43,9,3,28.250078439712524
1915,True,49,6,1,26.151118755340576
1916,True,47,7,2,26.445855140686035
1917,True,48,12,4,26.35522723197937
1918,True,44,5,1,26.423352479934692
1919,True,49,106,52,43.08268427848816
1920,True,28,48,22,37.2570104598999
1921,True,47,12,4,28.536137104034424
1922,True,51,21,8,29.22213912010193
1923,True,47,8,2,26.759283304214478
1924,True,47,20,9,28.651177883148193
1925,True,46,16,5,27.766942262649536
1926,True,43,46,21,33.52167797088623
1927,True,49,6,1,26.283336877822876
1928,True,48,25,11,31.250216960906982
1929,True,48,11,4,26.91627788543701
1930,True,46,5,1,25.318093061447144
1931,True,45,20,8,28.861961603164673
1932,True,43,14,4,27.268085479736328
1933,True,47,5,1,25.81674551963806
1934,True,47,37,17,34.225815296173096
1935,True,51,43,19,31.068452835083008
1936,True,42,35,15,36.01271176338196
1937,True,47,21,8,31.212724924087524
1938,True,56,71,34,34.67449951171875
1939,True,46,63,28,37.822216749191284
1940,True,43,81,39,46.065812826156616
1941,True,45,73,35,49.94076490402222
1942,True,45,12,5,28.252974271774292
1943,True,28,187,91,76.19242930412292
1944,True,43,53,24,42.14226174354553
1945,True,44,21,9,27.44524621963501
1946,True,43,34,15,32.72763252258301
1947,True,43,17,7,30.80481767654419
1948,True,45,47,23,38.152387380599976
1949,True,47,18,7,31.272182941436768
1950,True,49,14,5,28.038140535354614
1951,True,39,47,22,36.59879755973816
1952,True,42,162,79,58.949708461761475
1953,True,48,16,6,28.74534821510315
1954,True,44,38,17,31.81411576271057
1955,True,44,12,4,27.544617891311646
1956,True,41,15,6,31.0660719871521
1957,True,47,42,19,35.526962995529175
1958,True,40,129,63,56.44978880882263
1959,True,45,11,4,27.436474800109863
1960,True,27,300,147,80.78823113441467
1961,True,42,34,15,33.488839626312256
1962,True,41,311,154,87.07236909866333
1963,True,30,20,8,31.844221591949463
1964,True,42,35,16,35.72791838645935
1965,True,30,2285,1141,758.9864268302917
1966,True,43,14,5,28.053518056869507
1967,True,41,32,15,36.11884641647339
1968,True,47,21,9,29.27561855316162
1969,True,51,8,2,26.402461528778076
1970,True,27,31,13,33.608725786209106
1971,True,27,28,9,32.182538747787476
1972,True,47,12,4,28.691161632537842
1973,True,30,33,14,30.177951335906982
1974,True,32,101,49,47.386168003082275
1975,True,43,10,3,27.004261255264282
1976,True,44,112,53,59.51427459716797
1977,True,47,47,21,35.742427110672
1978,True,42,26,12,30.734840154647827
1979,True,48,22,10,31.51169514656067
1980,True,43,14,4,26.423844575881958
1981,True,38,177,86,93.0610179901123
1982,True,46,20,9,32.19645714759827
1983,True,47,27,13,32.21307682991028
1984,True,46,12,3,27.17880368232727
1985,True,45,14,6,28.911328077316284
1986,True,45,26,12,34.473734855651855
1987,True,38,19,8,33.26012849807739
1988,True,41,30,14,33.43444585800171
1989,True,48,31,13,32.34157037734985
1990,True,29,159,77,88.78762626647949
1991,True,42,23,11,30.46574068069458
1992,True,47,82,40,36.6969268321991
1993,True,38,61,29,47.89643836021423
1994,True,45,70,34,44.149948835372925
1995,True,28,20,7,28.91197633743286
1996,True,48,14,4,26.017505168914795
1997,True,45,21,9,29.99025797843933
1998,True,28,65,30,42.90997385978699
1999,True,36,15,6,31.1808660030365
2000,True,43,249,123,63.265408992767334
2001,True,36,26,11,29.67774248123169
2002,True,36,20,9,29.760547876358032
2003,True,36,28,13,30.213568210601807
2004,True,50,20,7,29.584621906280518
2005,True,36,54,24,34.595364570617676
2006,True,36,230,112,52.641390562057495
2007,True,36,166,82,46.79544544219971
2008,True,48,30,13,30.133713006973267
2009,True,36,18,8,28.446910858154297
2010,True,36,35,17,36.572904109954834
2011,True,36,34,15,33.98163914680481
2012,True,36,15,6,31.32957100868225
2013,True,40,35,15,33.891053438186646
2014,True,50,66,31,37.88158631324768
2015,True,36,82,40,40.65206503868103
2016,True,36,15,6,29.499948501586914
2017,True,36,16,7,29.965245246887207
2018,True,36,5,1,26.171921730041504
2019,True,36,26,12,36.91994285583496
2020,True,43,21,9,29.67698574066162
2021,True,47,17,7,26.74999213218689
2022,True,36,12,4,26.266980409622192
2023,True,36,7,2,27.04533314704895
2024,True,36,101,48,41.82809042930603
2025,True,36,17,7,30.56322455406189
2026,True,36,63,30,36.342573404312134
2027,True,45,57,27,33.73679447174072
2028,True,41,70,34,46.732442140579224
2029,True,36,75,36,45.13939094543457
2030,True,36,5,1,26.7427716255188
2031,True,36,46,22,34.75593280792236
2032,True,41,49,23,40.07372069358826
2033,True,44,99,47,47.08630347251892
2034,True,47,9,3,26.73721933364868
2035,True,28,512,254,163.0673530101776
2036,True,28,14,5,27.662649393081665
2037,True,28,14,5,27.30988883972168
2038,True,41,20,8,32.62536430358887
2039,True,28,14,5,27.250909328460693
2040,True,28,14,5,28.11015248298645
2041,True,28,36,15,31.84785294532776
2042,True,46,4,1,26.030156135559082
2043,True,42,20,9,30.588714599609375
2044,True,44,66,31,36.231706857681274
2045,True,42,8,3,25.47389054298401
2046,True,46,19,8,29.209717512130737
2047,True,43,39,17,32.609801292419434
2048,True,47,61,29,36.16484880447388
2049,True,49,214,105,80.27216958999634
2050,True,46,73,35,41.916123390197754
2051,True,47,31,14,32.07624626159668
2052,True,43,23,11,30.33379316329956
2053,True,30,151,74,61.05121874809265
2054,True,30,12,4,30.756965160369873
2055,True,46,27,12,34.53376317024231
2056,True,45,11,4,26.907687664031982
2057,True,40,7,2,27.14214515686035
2058,True,46,22,10,29.687598705291748
2059,True,47,38,18,33.22093391418457
2060,True,43,39,18,31.3610737323761
2061,True,44,50,23,34.59574365615845
2062,True,40,52,25,37.45031690597534
2063,True,42,94,46,56.58849549293518
2064,True,46,16,6,31.711442708969116
2065,True,47,32,14,31.55207371711731
2066,True,38,89,43,53.2046582698822
2067,True,30,7,2,26.961373329162598
2068,True,46,16,6,27.53916311264038
2069,True,43,154,75,42.317944288253784
2070,True,30,86,39,52.20188593864441
2071,True,44,60,29,33.93945503234863
2072,True,46,16,7,29.648396968841553
2073,True,42,46,21,29.902351140975952
2074,True,42,40,17,35.53562259674072
2075,True,44,23,9,29.680689096450806
2076,True,48,39,18,35.120720624923706
2077,True,28,83,40,52.52258276939392
2078,True,43,17,8,27.233574151992798
2079,True,45,9,3,27.16455101966858
2080,True,43,70,34,47.24049210548401
2081,True,31,19,8,32.6980926990509
2082,True,30,22,8,28.920239686965942
2083,True,44,30,13,32.12198829650879
2084,True,45,37,15,33.1984498500824
2085,True,44,19,8,31.84526515007019
2086,True,44,41,18,37.26253414154053
2087,True,50,21,7,28.00529670715332
2088,True,41,10,2,27.02067470550537
2089,True,25,90,42,53.09480619430542
2090,True,43,46,22,34.88716793060303
2091,True,46,107,52,46.38249683380127
2092,True,29,83,39,45.46992611885071
2093,True,44,128,63,43.82945442199707
2094,True,45,20,9,29.324957609176636
2095,True,46,21,8,28.989428281784058
2096,True,47,37,16,30.709572315216064
2097,True,44,9,3,26.19825768470764
2098,True,44,40,18,35.324530363082886
2099,True,45,9,2,26.68210220336914
2100,True,45,30,12,31.565053939819336
2101,True,45,7,2,27.04304790496826
2102,True,45,7,1,25.082261085510254
2103,True,50,78,37,38.30160880088806
2104,True,28,30,12,31.087701320648193
2105,True,28,30,12,30.791712522506714
2106,True,39,66,32,38.24900960922241
2107,True,30,168,82,76.04308533668518
2108,True,47,51,24,39.26490759849548
2109,True,44,31,14,28.976794004440308
2110,True,43,29,13,30.25301194190979
2111,True,44,82,39,38.98230314254761
2112,True,41,54,26,36.60896062850952
2113,True,38,43,20,29.796717882156372
2114,True,30,16,5,26.532705545425415
2115,True,30,24,9,28.69288921356201
2116,True,30,15,5,28.030216217041016
2117,True,47,48,23,35.47896885871887
2118,True,49,41,18,30.738170385360718
2119,True,41,133,65,58.501473903656006
2120,True,43,31,14,32.28398942947388
2121,True,45,29,14,34.23333716392517
2122,True,43,18,7,30.4172580242157
2123,True,46,17,7,31.410807371139526
2124,True,38,51,23,45.41666769981384
2125,True,31,17,7,28.08939027786255
2126,True,46,19,8,28.631125688552856
2127,True,41,29,10,30.785599946975708
2128,True,30,97,46,42.54287147521973
2129,True,47,35,15,30.79626488685608
2130,True,29,21,8,29.277496814727783
2131,True,29,7,2,26.129775047302246
2132,True,29,6,2,26.01430082321167
2133,True,29,6,1,26.213348865509033
2134,True,44,119,59,50.254024028778076
2135,True,42,113,54,56.493545055389404
2136,True,43,2,0,25.536070823669434
2137,True,38,43,19,39.02659034729004
2138,True,43,54,24,31.385314226150513
2139,True,45,72,35,46.842068910598755
2140,True,30,210,103,79.62127113342285
2141,True,30,82,39,48.29442358016968
2142,True,46,152,75,44.37754583358765
2143,True,46,10,3,27.55682897567749
2144,True,30,4,1,25.167510271072388
2145,True,30,27,13,34.425753355026245
2146,True,46,20,8,31.08862853050232
2147,True,30,21,9,29.3295578956604
2148,True,46,36,16,36.1569037437439
2149,True,42,25,11,31.31285786628723
2150,True,43,9,2,26.128494024276733
2151,True,42,11,3,28.05153465270996
2152,True,49,32,14,31.6537344455719
2153,True,44,3,1,26.074727535247803
2154,True,43,27,12,30.198362112045288
2155,True,43,445,220,88.97926139831543
2156,True,45,10,2,27.22138261795044
2157,True,39,4,0,26.032559633255005
2158,True,28,29,13,34.09569597244263
2159,True,43,16,7,30.952765703201294
2160,True,46,23,9,30.876580715179443
2161,True,48,21,8,29.251791954040527
2162,True,48,59,28,36.48622703552246
2163,True,28,81,38,43.48704385757446
2164,True,46,55,25,36.42368507385254
2165,True,49,12,4,26.70518922805786
2166,True,44,19,8,28.328873872756958
2167,True,41,71,35,41.395219564437866
2168,True,43,46,22,36.36502265930176
2169,True,30,47,22,35.76421499252319
2170,True,44,11,4,27.053754568099976
2171,True,41,61,28,37.51787710189819
2172,True,50,30,14,30.915818691253662
2173,True,43,25,11,30.45166802406311
2174,True,42,69,32,43.000563621520996
2175,True,49,48,22,36.497015714645386
2176,True,48,35,16,31.654523372650146
2177,True,45,24,10,31.856892347335815
2178,True,43,90,44,41.10961151123047
2179,True,49,31,14,31.2193443775177
2180,True,27,104,49,48.80822706222534
2181,True,45,42,18,34.21597766876221
2182,True,41,30,14,37.634379148483276
2183,True,45,33,14,31.69572377204895
2184,True,42,110,54,47.015626430511475
2185,True,46,81,38,40.634886503219604
2186,True,29,706,352,337.45552372932434
2187,True,45,73,35,39.19053292274475
2188,True,45,38,17,33.96126866340637
2189,True,45,57,28,40.518516302108765
2190,True,47,19,8,32.25259351730347
2191,True,28,81,39,55.24791121482849
2192,True,43,45,20,32.97705054283142
2193,True,40,61,30,38.00435709953308
2194,True,31,15,5,27.321842193603516
2195,True,46,28,12,29.50439739227295
2196,True,47,87,41,43.450740814208984
2197,True,46,33,15,31.510010480880737
2198,True,44,46,22,40.79278588294983
2199,True,48,19,7,28.96533751487732
2200,True,51,43,20,33.11124014854431
2201,True,46,15,6,29.550966501235962
2202,True,52,36,16,31.068853616714478
2203,True,46,10,3,26.47938632965088
2204,True,43,18,7,28.87616729736328
2205,True,48,10,3,27.573485851287842
2206,True,46,142,70,65.45527243614197
2207,True,47,38,17,30.79418110847473
2208,True,46,45,22,34.28530716896057
2209,True,39,4,0,25.603885412216187
2210,True,46,114,55,35.54382944107056
2211,True,47,50,23,27.195393085479736
2212,True,43,21,9,22.031255960464478
2213,True,57,25,10,20.90741539001465
2214,True,43,22,9,22.53252625465393
2215,True,43,60,28,25.930816173553467
2216,True,49,18,7,22.31163001060486
2217,True,41,15,6,21.19176411628723
2218,True,47,35,16,25.81994366645813
2219,True,42,11,4,20.559027671813965
2220,True,40,20,9,22.24750328063965
2221,True,46,25,11,21.50516629219055
2222,True,46,15,5,21.6427161693573
2223,True,47,48,23,27.827309370040894
2224,True,48,3,0,19.487210512161255
2225,True,47,37,17,24.347532749176025
2226,True,48,53,25,25.985788345336914
2227,True,50,15,7,18.608847856521606
2228,True,45,35,16,19.094627857208252
2229,True,52,59,29,22.00109553337097
2230,True,50,15,7,17.578981161117554
2231,True,45,65,30,20.25113034248352
2232,True,45,35,15,19.126791954040527
2233,True,40,26,12,20.939294576644897
2234,True,45,212,104,47.69024205207825
2235,True,49,165,81,34.48625111579895
2236,True,41,134,63,31.2514910697937
2237,True,44,34,15,19.563868284225464
2238,True,45,106,52,24.72005343437195
2239,True,46,104,49,28.31385326385498
2240,True,48,18,7,17.09458613395691
2241,True,42,18,7,16.594624757766724
2242,True,43,37,17,19.37594437599182
2243,True,49,4,1,15.18832278251648
2244,True,45,67,32,23.876269340515137
2245,True,30,37,16,16.96956443786621
2246,True,45,94,45,24.985644102096558
2247,True,43,7,2,15.813404321670532
2248,True,46,12,4,16.96957778930664
2249,True,50,5,1,15.280669450759888
2250,True,45,58,26,19.2040913105011
2251,True,45,77,37,23.563543558120728
2252,True,43,71,34,19.641871452331543
2253,True,49,22,10,17.42364740371704
2254,True,44,55,25,20.547860860824585
2255,True,48,27,12,17.04769730567932
2256,True,49,79,38,24.11057448387146
