Number,SAT,Pairs,Evals,Backtracks,Runtime
1,True,40,4,1,13.711612224578857
2,True,44,15,6,11.503726243972778
3,True,41,34,15,13.188437938690186
4,True,45,5,1,10.062642812728882
5,True,44,6,2,10.13952898979187
6,True,45,12,5,11.252685785293579
7,True,48,21,9,17.05715584754944
8,True,43,16,6,11.562769174575806
9,True,45,6,2,10.44038701057434
10,True,46,9,3,10.474008083343506
11,True,44,15,5,10.979558944702148
12,True,43,14,6,11.624857902526855
13,True,49,22,8,11.507149934768677
14,True,43,20,8,12.548963069915771
15,True,50,32,13,13.500402927398682
16,True,46,37,18,13.985748052597046
17,True,44,15,5,11.313183069229126
18,True,47,17,6,11.785404920578003
19,True,49,10,4,10.875164031982422
20,True,45,38,18,12.07435393333435
21,True,42,45,20,14.451471090316772
22,True,48,9,3,11.276542901992798
23,True,47,9,2,10.366722822189331
24,True,50,21,8,10.611711025238037
25,True,46,17,7,10.86867094039917
26,True,44,14,6,11.673571109771729
27,True,43,25,11,12.40475583076477
28,True,49,16,6,10.926860094070435
29,True,47,4,0,9.868165016174316
30,True,52,8,3,10.341880083084106
31,True,46,9,4,10.5691499710083
32,True,45,10,4,10.90553092956543
33,True,52,60,27,12.744922161102295
34,True,41,16,5,10.70465898513794
35,True,46,55,27,14.813898086547852
36,True,46,47,22,14.651308059692383
37,True,40,4,0,9.81172490119934
38,True,42,7,0,9.836079120635986
39,True,44,24,10,13.395339965820312
40,True,45,16,7,12.437318086624146
41,True,46,6,1,10.499708890914917
42,True,46,11,4,10.984169006347656
43,True,44,9,2,10.664206743240356
44,True,45,57,27,16.329030752182007
45,True,42,19,9,11.674140930175781
46,True,41,2,0,10.16041874885559
47,True,45,6,1,10.43833327293396
48,True,45,25,11,12.179630279541016
49,True,41,26,11,12.559492826461792
50,True,43,43,18,12.752656936645508
51,True,44,4,0,9.976120710372925
52,True,47,66,31,15.051123857498169
53,True,45,2,0,10.172201871871948
54,True,40,5,0,10.027036190032959
55,True,41,3,0,9.932981014251709
56,True,40,10,4,10.785140991210938
57,True,43,12,4,10.349424839019775
58,True,42,13,5,10.934268951416016
59,True,51,19,8,11.277841091156006
60,True,28,27,13,12.215348243713379
61,True,44,4,0,12.313553094863892
62,True,43,15,6,22.90464210510254
63,True,43,37,17,13.650002002716064
64,True,43,39,17,11.897418975830078
65,True,44,24,10,10.596285104751587
66,True,43,21,10,9.93054986000061
67,True,44,30,13,10.592896938323975
68,True,45,42,19,11.220332860946655
69,True,45,51,24,18.855729341506958
70,True,39,14,5,15.614110231399536
71,True,44,38,18,14.924472093582153
72,True,43,30,13,17.575443983078003
73,True,47,17,7,11.087410926818848
74,True,45,11,3,13.532963991165161
75,True,52,4,0,10.683364152908325
76,True,49,14,5,10.96889328956604
77,True,42,39,18,13.58987021446228
78,True,45,45,21,12.125483989715576
79,True,30,54,24,14.022366046905518
80,True,47,14,5,9.718852043151855
81,True,42,9,3,10.896724939346313
82,True,43,48,23,14.632426977157593
83,True,49,27,12,10.14795708656311
84,True,48,3,0,9.772449016571045
85,True,46,10,3,10.275312185287476
86,True,47,8,2,9.867176294326782
87,True,40,89,41,14.873170852661133
88,True,46,24,11,11.841910123825073
89,True,43,5,1,9.84517216682434
90,True,44,9,4,9.990705251693726
91,True,49,20,9,10.912616968154907
92,True,44,5,0,9.740004062652588
93,True,29,34,16,13.550327777862549
94,True,43,12,4,11.623357057571411
95,True,42,8,2,10.358164310455322
96,True,41,13,5,14.216259956359863
97,True,44,35,14,14.221506834030151
98,True,50,37,17,12.58987808227539
99,True,44,73,35,16.280482053756714
100,True,46,19,7,10.862170219421387
101,True,31,351,173,44.600862979888916
102,True,31,250,122,36.24815797805786
103,True,29,14,5,11.444231271743774
104,True,47,11,4,10.645570993423462
105,True,46,4,0,10.225239038467407
106,True,43,13,6,11.425956010818481
107,True,42,36,16,12.448247194290161
108,True,40,22,8,11.836696147918701
109,True,40,36,17,12.97109603881836
110,True,42,16,6,10.76692795753479
111,True,38,15,6,13.767151117324829
112,True,46,9,3,10.409649848937988
113,True,45,7,3,11.684643983840942
114,True,28,508,253,67.27214193344116
115,True,44,9,3,10.725736856460571
116,True,28,15,5,11.241891145706177
117,True,47,18,7,13.031853914260864
118,True,47,36,17,14.285239934921265
119,True,39,15,6,11.339955806732178
120,True,44,60,29,12.896480083465576
121,True,42,26,12,12.588410139083862
122,True,43,23,10,12.330320835113525
123,True,45,20,9,10.655511140823364
124,True,43,16,7,10.436450958251953
125,True,48,9,3,10.409608840942383
126,True,29,14,5,10.578650951385498
127,True,43,4,0,9.947584867477417
128,True,51,2,0,9.952051162719727
129,True,46,26,12,11.578192949295044
130,True,46,24,11,12.2605721950531
131,True,46,4,0,9.614892959594727
132,True,47,12,4,10.772454977035522
133,True,47,11,4,10.254418134689331
134,True,44,9,3,9.985440015792847
135,True,43,15,5,10.73132610321045
136,True,48,24,11,12.698431015014648
137,True,46,14,6,10.729499816894531
138,True,41,17,8,11.416590690612793
139,True,44,8,3,10.447316884994507
140,True,48,20,8,10.979032039642334
141,True,44,10,2,10.09346890449524
142,True,45,6,1,10.173503875732422
143,True,46,9,3,10.517108917236328
144,True,31,254,125,33.95867395401001
145,True,31,347,171,42.73357391357422
146,True,31,241,118,34.89299702644348
147,True,31,282,138,38.248594999313354
148,True,47,16,7,10.591694831848145
149,True,46,19,8,11.202295064926147
150,True,43,61,29,15.84682822227478
151,True,43,41,18,11.956446886062622
152,True,43,35,15,12.012098789215088
153,True,45,7,2,10.164752006530762
154,True,45,8,2,10.169456958770752
155,True,45,57,27,14.187103986740112
156,True,50,4,0,9.840908765792847
157,True,47,26,12,12.291495084762573
158,True,42,24,10,11.939342021942139
159,True,44,12,5,10.802679061889648
160,True,47,19,8,12.234076976776123
161,True,48,18,7,11.725996971130371
162,True,44,27,12,12.666817903518677
163,True,41,15,7,10.660497188568115
164,True,48,49,24,15.645532131195068
165,True,51,8,3,10.58578610420227
166,True,49,25,11,11.220396041870117
167,True,48,16,7,10.993700981140137
168,True,43,10,2,10.465245962142944
169,True,41,47,22,13.487112998962402
170,True,40,9,3,10.598239183425903
171,True,47,29,13,11.719438791275024
172,True,45,12,4,10.230963945388794
173,True,45,13,5,10.61033010482788
174,True,50,26,11,11.445528030395508
175,True,43,74,36,13.586947679519653
176,True,42,35,16,12.744150876998901
177,True,46,14,6,10.981394052505493
178,True,41,20,9,11.437613010406494
179,True,50,29,14,12.07542085647583
180,True,43,25,11,11.307623147964478
181,True,42,57,28,13.972002029418945
182,True,44,31,14,11.564168930053711
183,True,42,10,4,10.573415040969849
184,True,46,21,9,11.299588918685913
185,True,44,14,5,10.333303213119507
186,True,43,13,5,10.734601020812988
187,True,43,4,1,9.946329116821289
188,True,42,21,8,11.27811884880066
189,True,43,12,5,10.78633427619934
190,True,46,16,6,12.157351016998291
191,True,43,19,8,11.13594913482666
192,True,44,35,16,13.070872783660889
193,True,43,14,6,9.98584771156311
194,True,47,24,10,11.84517765045166
195,True,48,8,2,10.215868949890137
196,True,46,20,8,11.31310486793518
197,True,44,12,5,10.631667137145996
198,True,45,5,2,10.349037170410156
199,True,43,181,90,12.709578037261963
200,True,44,5,1,9.907044887542725
201,True,44,67,32,14.30596113204956
202,True,41,10,3,10.959076881408691
203,True,48,18,7,10.67486310005188
204,True,41,153,75,24.130701065063477
205,True,48,17,7,11.136460065841675
206,True,45,3,1,10.246913194656372
207,True,45,9,2,10.393603086471558
208,True,47,23,11,11.55250096321106
209,True,45,51,25,13.825287818908691
210,True,41,18,8,10.842594146728516
211,True,47,11,4,11.084285974502563
212,True,47,9,3,10.585140228271484
213,True,42,9,4,10.199867010116577
214,True,46,12,5,11.008799076080322
215,True,43,2,0,10.95871090888977
216,True,49,16,6,10.786811828613281
217,True,45,38,18,13.312841892242432
218,True,47,18,8,11.947167158126831
219,True,47,5,1,10.251268148422241
220,True,45,12,5,10.461734771728516
221,True,44,4,0,9.859647989273071
222,True,41,13,5,11.130007028579712
223,True,43,22,9,11.555395126342773
224,True,48,16,6,14.77881121635437
225,True,38,123,61,22.9029438495636
226,True,47,11,5,11.016196966171265
227,True,44,9,4,10.527543067932129
228,True,47,14,6,10.427117824554443
229,True,43,28,13,12.393769979476929
230,True,47,3,0,10.23408317565918
231,True,37,20,8,11.807671070098877
232,True,43,5,1,10.088018894195557
233,True,49,33,14,11.978059768676758
234,True,45,90,44,18.219653129577637
235,True,45,7,3,11.252047300338745
236,True,44,20,8,11.444661140441895
237,True,43,6,1,8.827231168746948
238,True,49,9,3,8.63473629951477
239,True,45,3,0,94.06067609786987
240,True,46,27,13,13.92516303062439
241,True,47,3,0,8.947541952133179
242,True,43,18,7,10.280900001525879
243,True,45,17,7,10.12661600112915
244,True,47,48,23,426.26615285873413
245,True,42,55,26,14.74321174621582
246,True,40,10,4,12.20839810371399
247,True,40,15,6,9.928734064102173
248,True,47,17,7,1258.5116500854492
249,True,47,5,1,8.783386945724487
250,True,45,20,9,10.37620496749878
251,True,43,11,4,13.387642860412598
252,True,46,10,4,15.502586126327515
253,True,44,6,1,8.618658065795898
254,True,46,13,5,8.847056150436401
255,True,44,9,3,8.861053943634033
256,True,41,21,10,10.227391958236694
257,True,41,149,73,18.399450063705444
258,True,44,28,12,10.578203201293945
259,True,46,130,63,16.05920100212097
260,True,45,17,7,9.706312894821167
261,True,47,5,2,9.561922073364258
262,True,46,46,22,12.590880870819092
263,True,42,10,3,13.253432035446167
264,True,44,4,0,9.45762300491333
265,True,49,9,3,9.07564091682434
266,True,48,6,2,8.765835046768188
267,True,43,14,5,8.951089143753052
268,True,44,13,5,9.130455732345581
269,True,44,25,11,9.859889268875122
270,True,47,9,4,9.294387102127075
271,True,51,19,8,9.891008138656616
272,True,43,8,2,8.377226114273071
273,True,48,33,15,10.9167959690094
274,True,44,11,3,8.494406938552856
275,True,46,17,8,9.33169412612915
276,True,47,15,6,9.433629035949707
277,True,46,24,10,9.11319899559021
278,True,44,32,15,9.70914101600647
279,True,42,18,7,9.533082008361816
280,True,47,26,12,10.06486201286316
281,True,41,4,0,8.054930925369263
282,True,42,9,3,9.068397045135498
283,True,42,27,13,10.230303049087524
284,True,43,25,11,9.378619909286499
285,True,43,11,4,8.282289981842041
286,True,45,10,4,9.177221775054932
287,True,44,2,0,8.40158200263977
288,True,46,10,4,8.506373167037964
289,True,46,13,4,8.850563764572144
290,True,44,10,2,8.41132402420044
291,True,47,13,6,9.65099310874939
292,True,27,47,22,12.543726682662964
293,True,34,75,35,18.256036043167114
294,True,47,33,15,10.010374307632446
295,True,30,1138,567,151.06951808929443
296,True,42,21,9,15.165107011795044
297,True,47,31,14,10.56755805015564
298,True,43,12,3,8.90831708908081
299,True,47,36,16,16.72966480255127
300,True,43,26,12,11.2012939453125
301,True,45,30,13,9.921293020248413
302,True,43,5,1,8.538958072662354
303,True,42,22,9,9.931831121444702
304,True,47,2,0,9.21295690536499
305,True,45,6,1,8.951810121536255
306,True,45,16,6,9.652068138122559
307,True,45,13,6,10.369166135787964
308,True,43,22,8,9.898733139038086
309,True,42,21,9,10.395972728729248
310,True,46,21,9,10.33590292930603
311,True,27,94,44,14.638319969177246
312,True,50,28,13,18.905903100967407
313,True,46,15,6,16.512475728988647
314,True,47,5,1,26.871490001678467
315,True,42,5,2,11.494140863418579
316,True,43,8,3,10.133815050125122
317,True,47,7,2,9.744768857955933
318,True,43,25,12,10.861569881439209
319,True,29,9,2,9.355304956436157
320,True,46,4,0,8.696002960205078
321,True,30,23,10,11.85476803779602
322,True,30,9,3,9.618906021118164
323,True,43,27,12,15.012843132019043
324,True,46,17,7,12.867767810821533
325,True,49,10,3,8.929850101470947
326,True,41,84,41,14.722563028335571
327,True,46,4,1,8.833066940307617
328,True,51,14,5,8.999334812164307
329,True,31,26,11,11.071815252304077
330,True,31,90,44,21.97051477432251
331,True,28,33,16,18.940213918685913
332,True,46,8,2,19.83147406578064
333,True,44,12,4,14.66604471206665
334,True,44,16,7,13.768910884857178
335,True,50,23,10,12.314994812011719
336,True,49,36,16,13.429832935333252
337,True,40,30,14,12.965699195861816
338,True,42,4,1,8.860719203948975
339,True,43,26,11,11.116495132446289
340,True,43,29,13,18.083091974258423
341,True,49,14,5,9.802999019622803
342,True,44,8,3,8.98411512374878
343,True,48,18,6,9.283701181411743
344,True,44,3,0,47.278552770614624
345,True,50,4,1,9.107222080230713
346,True,50,35,15,10.171946287155151
347,True,45,16,7,9.722210884094238
348,True,48,12,5,64.60036087036133
349,True,47,9,2,9.349985122680664
350,True,44,17,7,13.528713941574097
351,True,45,31,12,9.781461954116821
352,True,43,7,2,8.961088180541992
353,True,43,41,19,48.88208889961243
354,True,47,14,6,9.536281108856201
355,True,46,8,2,9.130537033081055
356,True,43,29,13,11.42510986328125
357,True,44,7,1,521.6286859512329
358,True,44,6,1,9.266072988510132
359,True,43,162,80,28.24801015853882
360,True,50,6,1,11.741894006729126
361,True,46,7,1,8.858021974563599
362,True,49,23,10,10.437745809555054
363,True,43,56,27,13.455099821090698
364,True,43,9,4,10.06577181816101
365,True,44,36,17,11.91713809967041
366,True,47,5,1,10.479014873504639
367,True,51,7,2,9.215374231338501
368,True,43,10,3,8.753880262374878
369,True,50,8,3,8.88475227355957
370,True,48,8,2,8.450212001800537
371,True,43,26,11,9.570922136306763
372,True,47,23,10,9.047968864440918
373,True,50,18,8,9.409612894058228
374,True,47,15,5,8.512397050857544
375,True,46,14,3,8.668460130691528
376,True,49,8,1,7.977214813232422
377,True,45,40,18,10.472464799880981
378,True,43,13,5,9.026376247406006
379,True,43,14,5,8.682582139968872
380,True,43,46,21,13.184264898300171
381,True,49,19,7,8.75545597076416
382,True,43,7,1,8.371567010879517
383,True,46,21,9,9.158138275146484
384,True,45,6,1,8.057540893554688
385,True,46,7,1,7.96210503578186
386,True,46,18,7,9.451388120651245
387,True,46,90,43,13.604100942611694
388,True,45,42,20,10.072583198547363
389,True,48,43,21,10.245325088500977
390,True,45,6,2,8.517152070999146
391,True,51,5,1,8.207577228546143
392,True,48,26,12,9.921426773071289
393,True,46,6,2,8.362307071685791
394,True,41,18,7,9.11852502822876
395,True,49,8,3,8.470207929611206
396,True,48,14,6,8.967794179916382
397,True,29,11,4,8.521346807479858
398,True,43,13,5,9.202808856964111
399,True,47,11,4,8.959939956665039
400,True,47,10,4,8.56639575958252
401,True,48,71,32,10.925481081008911
402,True,30,7,0,8.00528883934021
403,True,44,22,10,9.873595952987671
404,True,46,36,16,10.177196979522705
405,True,45,53,24,10.605163097381592
406,True,46,26,11,9.899409770965576
407,True,41,10,4,9.132657051086426
408,True,48,20,9,9.71652626991272
409,True,47,5,1,8.106550931930542
410,True,44,14,6,9.443994998931885
411,True,42,25,10,10.091413974761963
412,True,50,8,3,8.373029232025146
413,True,45,12,5,8.522227048873901
414,True,46,26,11,9.65397310256958
415,True,44,5,1,7.987646102905273
416,True,42,15,6,9.209832191467285
417,True,47,13,6,9.001582860946655
418,True,49,31,15,9.88469386100769
419,True,44,9,3,8.54039192199707
420,True,46,23,10,9.17233681678772
421,True,46,9,3,8.250140905380249
422,True,30,6,1,8.296810150146484
423,True,50,39,18,10.028597116470337
424,True,44,16,6,8.7636878490448
425,True,47,19,8,13.150544881820679
426,True,46,3,0,9.717317819595337
427,True,44,7,2,8.769728899002075
428,True,49,10,2,8.692821025848389
429,True,43,20,9,9.591239213943481
430,True,46,4,1,8.77097487449646
431,True,43,18,8,9.864907026290894
432,True,41,59,29,13.633952140808105
433,True,46,16,7,11.880084991455078
434,True,43,18,8,12.137427806854248
435,True,47,5,1,9.411465883255005
436,True,38,21,9,9.934345006942749
437,True,47,24,10,9.240013122558594
438,True,39,4,0,7.991378307342529
439,True,44,60,28,11.672432899475098
440,True,43,10,3,8.343623876571655
441,True,45,20,9,9.825218200683594
442,True,43,19,8,9.535969018936157
443,True,47,7,1,8.211323738098145
444,True,46,7,1,7.964866876602173
445,True,40,4,1,8.10321593284607
446,True,46,6,1,8.187100172042847
447,True,44,27,13,10.158907175064087
448,True,52,9,2,8.156079769134521
449,True,40,18,8,8.839846849441528
450,True,45,14,6,8.923732995986938
451,True,44,11,4,8.705626010894775
452,True,49,8,1,8.206369876861572
453,True,40,24,11,10.329948902130127
454,True,47,31,12,8.93189811706543
455,True,43,26,12,9.467998027801514
456,True,45,14,5,8.825486898422241
457,True,47,7,1,8.258044719696045
458,True,49,14,6,8.86561894416809
459,True,30,12,4,9.63748288154602
460,True,43,42,18,11.529841899871826
461,True,42,7,2,8.51607608795166
462,True,43,11,4,8.620476961135864
463,True,49,21,10,9.065650939941406
464,True,48,28,13,9.446545124053955
465,True,45,35,16,8.84865689277649
466,True,31,25,11,10.453485012054443
467,True,45,29,13,9.803699970245361
468,True,28,116,57,12.241398096084595
469,True,46,7,2,8.352919101715088
470,True,48,5,0,8.015815019607544
471,True,46,4,1,8.336087226867676
472,True,42,22,9,10.100216150283813
473,True,45,9,3,8.57930612564087
474,True,44,30,14,10.387585639953613
475,True,43,5,1,8.501015901565552
476,True,45,9,3,8.573961973190308
477,True,45,6,2,8.528625011444092
478,True,44,20,8,9.367048978805542
479,True,49,21,8,9.931512832641602
480,True,46,25,11,11.200247049331665
481,True,42,19,7,9.570455074310303
482,True,44,19,8,10.536499261856079
483,True,40,3,0,6.837946891784668
484,True,50,4,1,8.078138828277588
485,True,45,7,2,8.436093807220459
486,True,43,9,2,8.265639066696167
487,True,47,44,21,12.596323728561401
488,True,51,16,6,8.74566388130188
489,True,50,9,2,8.197091102600098
490,True,42,39,17,12.1215660572052
491,True,51,39,19,9.852097034454346
492,True,47,11,3,8.529392957687378
493,True,45,45,21,12.458286762237549
494,True,40,9,2,8.315946102142334
495,True,45,6,1,8.248778104782104
496,True,50,17,8,9.104065656661987
497,True,46,24,11,9.002224922180176
498,True,29,6,1,8.109835863113403
499,True,51,14,5,8.884716749191284
500,True,46,65,31,12.509430885314941
501,True,41,39,17,10.269057989120483
502,True,40,62,29,12.551772832870483
503,True,43,3,0,7.957690000534058
504,True,46,44,21,12.491865873336792
505,True,41,24,11,9.482980966567993
506,True,45,9,3,8.092508316040039
507,True,43,62,30,12.881224870681763
508,True,49,41,20,10.49073600769043
509,True,39,37,17,10.423911094665527
510,True,51,32,15,9.446974039077759
511,True,49,14,6,8.557982921600342
512,True,43,8,1,8.183165073394775
513,True,46,62,29,12.193037986755371
514,True,46,6,1,8.010265827178955
515,True,48,57,28,12.38124394416809
516,True,46,18,6,9.316170930862427
517,True,44,20,8,8.75116515159607
518,True,48,16,7,8.700138330459595
519,True,46,20,9,9.035835981369019
520,True,48,32,15,9.508265972137451
521,True,50,13,5,8.621418952941895
522,True,30,15,5,8.574716806411743
523,True,44,26,11,10.029253959655762
524,True,46,13,5,8.568665027618408
525,True,42,30,13,9.92826795578003
526,True,42,28,13,9.280119180679321
527,True,45,84,39,12.613310098648071
528,True,51,7,2,8.183940172195435
529,True,49,6,2,8.329895257949829
530,True,29,50,24,11.402729034423828
531,True,50,11,4,8.455538034439087
532,True,51,3,0,8.100411891937256
533,True,51,13,5,8.759921789169312
534,True,42,31,13,9.840699911117554
535,True,47,7,1,8.22591495513916
536,True,51,10,2,8.240708112716675
537,True,46,35,16,9.412297010421753
538,True,47,8,1,8.00330114364624
539,True,46,25,12,9.126296043395996
540,True,46,5,0,7.928930044174194
541,True,46,29,14,10.452186822891235
542,True,47,21,8,9.044878005981445
543,True,50,12,4,8.861741065979004
544,True,47,13,5,8.582551956176758
545,True,40,17,7,9.76868224143982
546,True,46,28,13,10.569982051849365
547,True,41,21,10,9.295592069625854
548,True,44,6,2,8.287045001983643
549,True,46,47,23,11.219229221343994
550,True,46,32,13,9.93280291557312
551,True,43,19,8,9.657159805297852
552,True,32,8,1,8.050907135009766
553,True,31,112,54,13.15637493133545
554,True,31,144,71,16.814501762390137
555,True,31,157,76,16.705474138259888
556,True,48,5,1,8.083900213241577
557,True,48,6,1,8.08885407447815
558,True,44,102,49,15.210175037384033
559,True,31,226,111,20.72523808479309
560,True,30,8,1,7.939375877380371
561,True,44,27,13,9.32711911201477
562,True,41,47,21,11.130148887634277
563,True,46,9,2,8.195905923843384
564,True,43,9,3,8.677284002304077
565,True,44,3,0,7.999690055847168
566,True,48,18,8,9.1704261302948
567,True,43,2,0,8.53748869895935
568,True,48,14,6,9.090287923812866
569,True,29,108,49,16.25428318977356
570,True,46,12,0,8.127985000610352
571,True,45,7,1,8.221073865890503
572,True,42,46,21,11.794091701507568
573,True,52,26,12,11.704094171524048
574,True,28,13,3,9.165457010269165
575,True,45,77,36,12.82761526107788
576,True,44,5,1,8.690068244934082
577,True,46,6,2,8.773544788360596
578,True,42,36,16,10.103035926818848
579,True,44,18,7,9.184920072555542
580,True,46,10,4,8.939489126205444
581,True,48,11,2,8.529967784881592
582,True,48,15,6,9.208761930465698
583,True,46,7,1,8.190655946731567
584,True,47,19,7,8.762219190597534
585,True,41,30,14,10.506781101226807
586,True,42,42,20,12.25942611694336
587,True,46,6,2,8.42630410194397
588,True,41,9,3,8.452885866165161
589,True,47,42,18,9.993754863739014
590,True,47,16,7,9.207776069641113
591,True,45,19,9,9.284693956375122
592,True,46,4,1,8.177222967147827
593,True,50,43,21,10.919823169708252
594,True,44,12,4,8.606191873550415
595,True,47,35,15,10.847954034805298
596,True,49,22,9,8.5765860080719
597,True,46,37,17,9.389138221740723
598,True,48,13,5,8.58428692817688
599,True,43,59,28,13.456100225448608
600,True,49,46,21,11.743114948272705
601,True,46,6,1,8.038638830184937
602,True,47,20,9,9.263761281967163
603,True,47,20,8,8.725412130355835
604,True,47,22,9,9.345798969268799
605,True,27,192,94,29.204694032669067
606,True,41,27,12,9.905623197555542
607,True,45,23,10,9.266826868057251
608,True,42,13,4,8.427674055099487
609,True,43,13,5,8.61182188987732
610,True,49,23,11,9.64293098449707
611,True,40,58,27,14.008859157562256
612,True,45,28,12,9.987303256988525
613,True,45,28,13,9.627150058746338
614,True,44,27,11,10.878534078598022
615,True,40,12,5,8.652065992355347
616,True,48,35,16,10.045170068740845
617,True,51,31,15,9.932857751846313
618,True,41,2,0,7.980180025100708
619,True,43,9,3,8.237185001373291
620,True,44,5,1,8.265352010726929
621,True,45,21,7,8.994719982147217
622,True,46,52,25,13.041125059127808
623,True,51,16,7,8.646124839782715
624,True,45,22,9,9.438008785247803
625,True,44,15,6,8.932570219039917
626,True,40,10,4,8.760387897491455
627,True,46,6,2,8.45753812789917
628,True,46,16,5,9.248223066329956
629,True,44,16,7,8.986047983169556
630,True,44,15,6,8.884698867797852
631,True,40,97,47,16.193750143051147
632,True,31,12,5,8.756802082061768
633,True,39,8,2,7.990213871002197
634,True,42,4,1,8.138596057891846
635,True,45,22,9,9.33861494064331
636,True,42,15,6,8.76270318031311
637,True,47,8,3,8.448484897613525
638,True,44,7,3,8.733096837997437
639,True,49,22,9,9.13627815246582
640,True,41,10,4,8.665846109390259
641,True,45,26,11,9.952131032943726
642,True,39,12,5,9.255331993103027
643,True,48,23,11,9.721256017684937
644,True,42,27,13,10.554740905761719
645,True,46,46,22,11.321958065032959
646,True,38,41,20,11.204299211502075
647,True,49,30,13,9.876811981201172
648,True,47,94,46,14.014067888259888
649,True,47,3,0,8.001871824264526
650,True,50,27,12,8.652359008789062
651,True,30,87,42,12.60430908203125
652,True,31,108,52,14.769204139709473
653,True,41,9,3,8.20033884048462
654,True,46,9,3,8.690964221954346
655,True,42,15,7,9.248756885528564
656,True,51,5,1,8.094802856445312
657,True,44,39,18,10.769438028335571
658,True,49,25,11,8.846226215362549
659,True,48,26,12,10.66807222366333
660,True,45,29,14,9.029573678970337
661,True,44,69,32,13.012753963470459
662,True,47,4,0,8.506564140319824
663,True,44,21,9,9.095005989074707
664,True,46,31,15,9.895632028579712
665,True,45,22,10,9.776862144470215
666,True,46,4,1,8.249887943267822
667,True,40,19,8,9.632220983505249
668,True,44,20,9,9.347077131271362
669,True,43,26,12,10.429304838180542
670,True,41,25,10,9.409580707550049
671,True,42,10,4,8.575984001159668
672,True,42,4,0,7.9452080726623535
673,True,46,9,2,8.292635917663574
674,True,46,53,25,11.533058881759644
675,True,43,10,4,8.429184198379517
676,True,47,15,6,9.06836986541748
677,True,45,7,2,8.00484299659729
